timestamp,voltage,current
44095971,40.9587516784668,0.07331179827451706
44106906,40.9587516784668,0.07331179827451706
44116591,40.9587516784668,0.07331179827451706
44127071,40.9587516784668,0.07331179827451706
44139249,40.9587516784668,0.07331179827451706
44148925,40.9587516784668,0.07331179827451706
44160238,40.9587516784668,0.07331179827451706
44172409,40.9587516784668,0.07331179827451706
44182069,40.9587516784668,0.07331179827451706
44192998,40.9587516784668,0.07331179827451706
44203068,40.9587516784668,0.07331179827451706
44215633,40.9587516784668,0.07331179827451706
44224868,40.9587516784668,0.07331179827451706
44234938,40.9587516784668,0.07331179827451706
44245429,40.9587516784668,0.07331179827451706
44263474,40.9587516784668,0.07331179827451706
44273137,40.9587516784668,0.07331179827451706
44283624,40.9587516784668,0.07088495790958405
44295386,40.9587516784668,0.07088495790958405
44304595,40.9587516784668,0.07088495790958405
44314684,40.9587516784668,0.07331179827451706
44326841,40.9587516784668,0.07331179827451706
44336070,40.9587516784668,0.07331179827451706
44347412,40.9587516784668,0.07331179827451706
44357931,40.9587516784668,0.07331179827451706
44368864,40.9587516784668,0.07331179827451706
44383965,40.9587516784668,0.07331179827451706
44394860,40.9587516784668,0.07331179827451706
44405381,40.9587516784668,0.07331179827451706
44419215,40.9587516784668,0.07331179827451706
44430109,40.9587516784668,0.07331179827451706
44439359,40.9587516784668,0.07331179827451706
44449874,40.9587516784668,0.07331179827451706
44458678,40.9587516784668,0.07331179827451706
44470023,40.9587516784668,0.07331179827451706
44480530,40.9587516784668,0.07331179827451706
44488945,40.9587516784668,0.07331179827451706
44500710,40.9587516784668,0.07331179827451706
44512888,40.9587516784668,0.07331179827451706
44522951,40.9587516784668,0.07331179827451706
44533462,40.9587516784668,0.07331179827451706
44545619,40.9587516784668,0.07331179827451706
44555292,40.9587516784668,0.07331179827451706
44566212,40.9587516784668,0.07331179827451706
44577136,40.9587516784668,0.07331179827451706
44589712,40.9587516784668,0.07331179827451706
44600644,40.9587516784668,0.07331179827451706
44610744,40.9587516784668,0.07331179827451706
44621248,40.9587516784668,0.07331179827451706
44630066,40.9587516784668,0.07331179827451706
44640165,40.9587516784668,0.07331179827451706
44650690,40.9587516784668,0.07331179827451706
44662048,40.9587516784668,0.07331179827451706
44671308,40.9587516784668,0.07331179827451706
44682243,40.9587516784668,0.07331179827451706
44692734,40.9587516784668,0.07331179827451706
44706559,40.9587516784668,0.07331179827451706
44717081,40.9587516784668,0.07331179827451706
44730528,40.9587516784668,0.07331179827451706
44740601,40.9587516784668,0.07331179827451706
44750283,40.9587516784668,0.07331179827451706
44762470,40.9587516784668,0.07331179827451706
44772984,40.9587516784668,0.07331179827451706
44781828,40.9587516784668,0.07331179827451706
44794431,40.9587516784668,0.07088495790958405
44803254,40.9587516784668,0.07088495790958405
44813328,40.9587516784668,0.07088495790958405
44823840,40.9587516784668,0.07331179827451706
44834773,40.9587516784668,0.07331179827451706
44846129,40.9587516784668,0.07331179827451706
44856218,40.9587516784668,0.07331179827451706
44867567,40.9587516784668,0.07331179827451706
44877231,40.9587516784668,0.07331179827451706
44888562,40.9587516784668,0.07331179827451706
44899906,40.9587516784668,0.07331179827451706
44910405,40.9587516784668,0.07331179827451706
44922169,40.9587516784668,0.07331179827451706
44933081,40.9587516784668,0.07331179827451706
44944424,40.9587516784668,0.07331179827451706
44956177,40.9587516784668,0.07331179827451706
44966672,40.9587516784668,0.07331179827451706
44977601,40.9587516784668,0.07331179827451706
44987657,40.9587516784668,0.07331179827451706
45000663,40.9587516784668,0.07331179827451706
45010732,40.9587516784668,0.07331179827451706
45022902,40.9587516784668,0.07331179827451706
45032969,40.9587516784668,0.07331179827451706
45044723,40.9587516784668,0.07331179827451706
45055664,40.9587516784668,0.07331179827451706
45066147,40.9587516784668,0.07331179827451706
45075392,40.9587516784668,0.07331179827451706
45086727,40.9587516784668,0.07331179827451706
45098485,40.9587516784668,0.07331179827451706
45110244,40.9587516784668,0.07331179827451706
45120728,40.9587516784668,0.07331179827451706
45129554,40.9587516784668,0.07331179827451706
45139224,40.9587516784668,0.07331179827451706
45151387,40.9587516784668,0.07331179827451706
45161883,40.9587516784668,0.07331179827451706
45174059,40.9587516784668,0.07331179827451706
45184135,40.9587516784668,0.07331179827451706
45197551,40.9587516784668,0.07331179827451706
45208455,40.9587516784668,0.07331179827451706
45218515,40.9587516784668,0.07331179827451706
45228171,40.9587516784668,0.07331179827451706
45238263,40.9587516784668,0.07331179827451706
45247069,40.9587516784668,0.07331179827451706
45257172,40.9587516784668,0.07331179827451706
45268926,40.9587516784668,0.07331179827451706
45279419,40.9587516784668,0.07331179827451706
45289936,40.9587516784668,0.07331179827451706
45299994,40.9587516784668,0.07088495790958405
45313013,40.9587516784668,0.07088495790958405
45323083,40.9587516784668,0.07088495790958405
45332763,40.9587516784668,0.07331179827451706
45344938,40.9587516784668,0.07331179827451706
45356710,40.9587516784668,0.07331179827451706
45369698,40.9587516784668,0.07331179827451706
45384362,40.9587516784668,0.07331179827451706
45393586,40.9587516784668,0.07331179827451706
45403241,40.9587516784668,0.07331179827451706
45412909,40.9587516784668,0.07331179827451706
45424683,40.9587516784668,0.07331179827451706
45435180,40.9587516784668,0.07331179827451706
45444836,40.9587516784668,0.07331179827451706
45455307,40.9587516784668,0.07331179827451706
45467061,40.9587516784668,0.07331179827451706
45479632,40.9587516784668,0.07331179827451706
45490109,40.9587516784668,0.07331179827451706
