data
74989,0.00000,24.99925
74991,0.00000,24.99925
74993,0.00000,24.99925
74995,0.00000,24.99925
74997,0.00000,24.99925
74999,0.00000,24.99925
75001,0.00000,24.99925
75003,0.00000,24.99925
75005,0.00000,24.99925
75007,0.00000,24.99925
75009,0.00000,24.99925
75011,0.00000,24.99925
75013,0.00000,24.99925
75015,0.00000,24.99925
75017,0.00000,24.99925
75019,0.00000,24.99925
75021,0.00000,24.99925
75023,0.00000,24.99925
75025,0.00000,24.99925
75027,0.00000,24.99925
75029,0.00000,24.99925
75031,0.00000,24.99925
75033,0.00000,24.99925
75035,0.00000,24.99925
75037,0.00000,24.99925
75039,0.00000,24.99925
75041,0.00000,24.99925
75043,0.00000,24.99925
75045,0.00000,24.99925
75047,0.00000,24.99925
75049,0.00000,24.99925
75051,0.00000,24.99925
75053,0.00000,24.99925
75055,0.00000,24.99925
75057,0.00000,24.99925
75059,0.00000,24.99925
75061,0.00000,24.99925
75063,0.00000,24.99925
75065,0.00000,24.99925
75067,0.00000,24.99925
75069,0.00000,24.99925
75071,0.00000,24.99925
75073,0.00000,24.99925
75075,0.00000,24.99925
75077,0.00000,24.99925
75079,0.00000,24.99925
75081,0.00000,24.99925
75083,0.00000,24.99925
75085,0.00000,24.99900
75087,0.00000,24.99900
75089,0.00000,24.99900
75091,0.00000,24.99900
75093,0.00000,24.99900
75095,0.00000,24.99900
75097,0.00000,24.99900
75099,0.00000,24.99900
75101,0.00000,24.99900
75103,0.00000,24.99900
75105,0.00000,24.99900
75107,0.00000,24.99900
75109,0.00000,24.99900
75111,0.00000,24.99900
75113,0.00000,24.99900
75115,0.00000,24.99900
75117,0.00000,24.99900
75119,0.00000,24.99900
75121,0.00000,24.99900
75123,0.00000,24.99900
75125,0.00000,24.99900
75127,0.00000,24.99900
75129,0.00000,24.99900
75131,0.00000,24.99900
75133,0.00000,24.99900
75135,0.00000,24.99900
75137,0.00000,24.99900
75139,0.00000,24.99900
75141,0.00000,24.99900
75143,0.00000,24.99900
75145,0.00000,24.99900
75147,0.00000,24.99900
75148,0.00000,24.99900
75150,0.00000,24.99900
75152,0.00000,24.99900
75154,0.00000,24.99900
75156,0.00000,24.99900
75158,0.00000,24.99900
75160,0.00000,24.99900
75162,0.00000,24.99900
75164,0.00000,24.99900
75166,0.00000,24.99900
75168,0.00000,24.99900
75170,0.00000,24.99900
75172,0.00000,24.99900
75174,0.00000,24.99900
75176,0.00000,24.99900
75178,0.00000,24.99900
75180,0.00000,24.99900
75182,0.00000,24.99900
75184,0.00000,24.99925
75186,0.00000,24.99925
75188,0.00000,24.99925
75190,0.00000,24.99925
75192,0.00000,24.99925
75194,0.00000,24.99925
75196,0.00000,24.99925
75198,0.00000,24.99925
75200,0.00000,24.99925
75202,0.00000,24.99925
75204,0.00000,24.99925
75206,0.00000,24.99925
75208,0.00000,24.99925
75210,0.00000,24.99925
75212,0.00000,24.99925
75214,0.00000,24.99925
